YEAR,QUARTER,ID,UNEMP1,UNEMP2,UNEMP3,UNEMP4,UNEMP5,UNEMP6
2000,1,20,4.1,4.0,4.0,4.0,4.0,4.0
2000,1,40,4.1,4.1,4.1,4.2,4.2,4.3
2000,1,65,4.1,4.3,4.5,4.7,4.6,4.5
2000,1,84,4.1,4.0,3.9,3.9,4.0,
2000,1,94,4.1,3.9,4.0,4.1,4.2,4.3
2000,1,407,4.1,4.0,4.0,4.0,4.1,4.1
2000,1,411,4.1,4.1,4.1,4.1,4.2,4.3
2000,1,414,4.1,3.9,3.9,4.0,3.9,4.0
2000,1,420,4.1,4.1,4.2,4.4,4.4,4.5
2000,1,421,4.1,4.0,3.9,4.0,4.3,4.5
2000,1,426,4.1,4.1,4.2,4.2,4.3,4.4
2000,1,428,4.1,4.0,4.0,4.1,4.2,4.4
2000,1,429,4.1,4.0,4.1,4.2,4.3,4.3
2000,1,431,4.1,4.0,4.1,4.2,4.3,4.4
2000,1,433,4.1,4.1,4.2,4.4,4.5,4.6
2000,1,456,4.1,4.0,3.9,3.8,3.7,3.7
2000,1,463,4.1,3.9,3.7,3.8,3.9,3.9
2000,1,464,4.1,4.0,4.0,4.0,4.0,4.0
2000,1,465,4.1,4.0,3.9,4.0,4.2,4.3
2000,1,469,4.1,4.0,4.1,4.1,4.2,4.2
2000,1,470,4.1,4.0,4.0,4.1,4.2,4.2
2000,1,472,4.1,4.0,3.9,3.9,3.8,
2000,1,481,4.1,4.0,3.9,4.0,4.1,4.3
2000,1,484,4.1,4.2,4.2,4.2,4.3,4.3
2000,1,486,4.1,4.0,3.9,4.0,4.0,
2000,1,498,4.1,4.0,3.9,3.8,3.9,4.0
2000,1,499,4.1,3.9,4.0,4.0,4.0,4.0
2000,1,500,4.1,4.3,4.4,4.5,4.5,4.6
2000,1,501,4.1,4.0,4.0,4.1,4.2,4.4
2000,1,504,4.1,3.9,3.9,3.9,3.9,
2000,1,506,4.1,4.1,4.3,4.3,4.3,4.2
2000,1,507,4.1,4.0,3.9,3.9,4.0,4.1
2000,1,508,4.1,4.1,4.1,4.0,3.9,3.8
2000,1,510,4.1,3.9,3.8,3.9,3.8,4.0
2000,1,512,4.1,4.0,4.0,4.0,4.2,4.2
2000,1,513,4.1,4.0,3.9,3.9,3.6,3.6
2000,2,20,4.1,4.0,4.0,4.0,4.0,4.0
2000,2,65,4.1,4.0,4.1,4.1,4.1,4.2
2000,2,84,4.1,3.9,3.8,3.8,3.9,
2000,2,407,4.1,4.0,3.9,4.0,4.0,4.0
2000,2,420,4.1,4.0,4.1,4.3,4.4,4.4
2000,2,421,4.1,3.9,4.0,4.1,4.3,4.4
2000,2,423,4.1,4.1,4.1,4.1,4.1,4.1
2000,2,426,4.1,4.0,4.0,4.1,4.2,4.2
2000,2,428,4.1,3.9,4.0,4.1,4.3,4.5
2000,2,431,4.1,3.9,4.0,3.9,3.9,3.8
2000,2,433,4.1,4.0,4.1,4.3,4.5,4.6
2000,2,439,3.9,3.9,4.0,4.3,4.3,4.3
2000,2,446,4.1,4.0,3.9,3.9,4.1,4.3
2000,2,456,4.1,3.9,3.9,3.8,3.8,3.7
2000,2,458,4.1,3.9,3.8,3.7,3.6,3.5
2000,2,463,4.1,3.8,3.9,4.0,4.0,4.0
2000,2,465,4.1,3.9,4.0,4.1,4.2,4.3
2000,2,469,4.1,4.0,4.0,4.1,4.2,4.2
2000,2,472,4.1,3.9,3.9,3.9,4.0,4.2
2000,2,475,4.1,3.9,4.0,4.1,4.1,4.2
2000,2,483,4.1,3.9,3.9,3.8,3.9,4.0
2000,2,484,4.1,3.9,4.0,4.0,4.1,4.2
2000,2,486,4.1,3.9,3.8,3.9,4.0,4.2
2000,2,497,4.1,4.0,3.9,4.0,4.0,4.1
2000,2,498,4.1,3.9,3.9,4.0,4.0,
2000,2,500,4.1,4.0,4.0,4.1,4.2,4.3
2000,2,501,4.1,4.0,4.0,4.0,3.9,3.9
2000,2,502,4.1,4.0,4.0,4.0,4.1,4.2
2000,2,506,4.1,3.9,4.2,4.2,4.2,4.1
2000,2,507,4.1,3.9,3.8,3.9,4.0,4.1
2000,2,508,4.1,3.9,3.8,3.8,3.8,3.6
2000,2,510,4.1,3.9,4.0,3.9,4.0,4.1
2000,2,512,4.1,4.0,3.9,4.0,4.0,4.2
2000,2,513,4.1,4.0,3.8,3.8,3.9,3.7
2000,3,20,4.0,4.0,4.0,4.0,4.0,4.0
2000,3,40,4.0,4.2,4.3,4.3,4.4,4.4
2000,3,65,4.0,4.0,4.2,4.3,4.2,4.2
2000,3,84,4.0,4.0,4.0,4.1,4.1,4.1
2000,3,407,4.0,3.9,4.0,4.0,4.0,4.1
2000,3,420,4.0,4.1,4.3,4.4,4.4,4.5
2000,3,421,4.0,3.9,4.0,4.1,4.3,4.4
2000,3,423,4.0,4.0,4.0,4.0,3.9,3.9
2000,3,426,4.0,4.0,4.1,4.2,4.2,4.2
2000,3,428,4.0,4.0,4.0,4.1,4.3,4.5
2000,3,431,4.0,4.1,4.1,4.0,3.9,3.9
2000,3,433,4.0,4.1,4.2,4.4,4.5,4.6
2000,3,446,4.0,4.0,4.0,4.1,4.1,4.1
2000,3,456,4.0,4.0,3.9,3.8,3.8,3.9
2000,3,463,4.0,4.1,4.2,4.2,4.2,4.2
2000,3,464,4.0,3.9,4.0,4.2,4.3,4.5
2000,3,472,4.0,4.1,4.2,4.3,4.3,4.3
2000,3,475,4.0,4.0,4.1,4.2,4.3,4.3
2000,3,484,,,,,,
2000,3,485,4.0,4.0,4.0,4.3,4.8,5.2
2000,3,497,4.0,4.1,4.1,4.1,4.1,
2000,3,498,4.0,4.0,4.0,4.1,4.1,4.1
2000,3,499,4.0,4.0,3.9,3.8,3.7,3.7
2000,3,500,4.0,4.0,4.1,4.2,4.3,4.4
2000,3,501,4.0,3.9,4.1,4.2,4.3,4.5
2000,3,502,4.0,3.9,4.0,4.0,4.0,4.2
2000,3,504,4.0,3.9,3.94,3.98,4.05,4.09
2000,3,506,4.0,4.1,4.3,4.3,4.3,4.3
2000,3,507,4.0,4.0,3.9,4.0,4.1,4.1
2000,3,508,4.0,4.0,4.0,4.3,4.4,4.3
2000,3,510,4.0,4.0,4.0,4.0,4.2,4.3
2000,3,512,4.0,3.9,4.0,4.0,4.0,4.2
2000,4,20,4.0,4.0,4.0,4.0,4.0,4.0
2000,4,40,4.0,4.3,4.3,4.3,4.4,4.4
2000,4,65,4.0,4.2,4.3,4.3,4.2,4.1
2000,4,84,4.0,3.9,4.1,4.3,4.1,4.0
2000,4,99,4.0,4.0,4.1,4.2,4.2,4.3
2000,4,407,4.0,4.0,4.1,4.2,4.2,4.3
2000,4,411,4.0,4.0,3.9,3.9,4.0,4.1
2000,4,420,4.0,4.1,4.3,4.4,4.4,4.5
2000,4,421,4.0,3.9,4.0,4.2,4.4,4.3
2000,4,423,4.0,3.9,3.9,3.9,3.9,3.8
2000,4,426,4.0,4.1,4.2,4.2,4.2,4.3
2000,4,428,4.0,4.0,4.1,4.2,4.3,4.5
2000,4,431,4.0,4.1,4.0,4.1,4.1,4.2
2000,4,433,4.0,4.0,4.1,4.1,4.2,4.3
2000,4,439,4.0,4.0,4.3,4.3,4.1,4.1
2000,4,446,4.0,4.0,4.1,4.2,4.2,4.3
2000,4,456,4.0,4.0,4.0,4.1,4.2,4.3
2000,4,463,4.0,4.0,4.1,4.1,4.1,4.1
2000,4,465,4.0,4.0,4.1,4.2,4.3,4.4
2000,4,475,4.0,4.0,4.1,4.2,4.2,4.3
2000,4,483,4.0,4.0,4.1,4.1,4.2,4.2
2000,4,485,4.0,3.9,4.2,4.8,5.3,5.7
2000,4,488,4.0,3.9,3.9,4.0,4.0,4.1
2000,4,497,4.0,4.0,4.2,4.1,4.1,4.2
2000,4,498,4.0,4.0,4.1,4.1,4.2,4.2
2000,4,499,4.0,4.0,4.1,4.0,3.9,4.0
2000,4,500,4.0,4.1,4.2,4.3,4.4,4.5
2000,4,501,4.0,3.9,3.9,4.0,4.1,4.2
2000,4,502,4.0,4.0,4.0,4.1,4.1,4.1
2000,4,504,4.02,4.13,4.17,4.23,4.27,4.29
2000,4,506,4.0,4.1,4.2,4.3,4.5,4.6
2000,4,508,4.0,4.1,4.2,4.2,4.2,4.1
2000,4,510,4.0,4.0,4.0,4.1,4.2,4.1
2000,4,512,4.0,4.0,4.0,4.2,4.2,4.4
2001,1,20,4.0,4.05,4.05,4.05,4.05,4.05
2001,1,40,4.0,4.1,4.3,4.3,4.3,4.2
2001,1,65,4.0,4.2,4.4,4.5,4.5,4.5
2001,1,84,4.0,4.4,4.8,4.9,4.8,
2001,1,94,4.0,4.4,4.8,5.1,5.3,5.4
2001,1,99,4.0,4.3,4.6,4.4,4.4,4.4
2001,1,411,4.0,4.1,4.3,4.3,4.4,4.5
2001,1,421,4.0,4.2,4.4,4.5,4.3,4.2
2001,1,423,4.0,4.2,4.2,4.3,4.3,4.3
2001,1,428,4.0,4.2,4.3,4.4,4.6,4.7
2001,1,429,4.0,4.4,4.7,4.9,4.9,4.9
2001,1,431,4.0,4.1,4.4,4.6,4.7,4.8
2001,1,433,4.0,4.2,4.3,4.4,4.4,4.3
2001,1,439,4.0,4.3,4.3,4.2,4.2,4.2
2001,1,446,4.0,4.3,4.5,4.7,4.8,4.9
2001,1,456,4.0,4.3,4.5,4.7,4.9,5.0
2001,1,463,4.0,4.1,4.1,4.1,4.2,4.2
2001,1,465,4.0,4.3,4.6,4.7,4.7,4.6
2001,1,472,4.0,4.2,4.1,4.0,4.0,4.0
2001,1,475,4.0,4.3,4.6,4.8,5.0,5.2
2001,1,483,4.0,4.3,4.6,4.8,5.0,5.2
2001,1,484,4.0,4.2,4.2,4.2,4.1,4.1
2001,1,485,4.0,4.5,5.5,5.0,4.5,4.2
2001,1,497,4.0,4.1,4.3,4.4,4.5,4.5
2001,1,498,4.0,4.2,4.4,4.5,4.5,4.4
2001,1,499,4.0,4.2,4.2,4.4,4.5,4.7
2001,1,500,4.0,4.2,4.3,4.4,4.5,4.6
2001,1,502,4.0,4.3,4.4,4.6,4.6,4.5
2001,1,504,4.0,4.2,4.5,4.7,4.8,4.9
2001,1,506,4.0,4.3,4.6,4.9,5.0,5.1
2001,1,507,4.0,4.3,4.3,4.2,4.1,4.1
2001,1,508,4.0,4.4,4.5,4.5,4.6,4.7
2001,1,510,4.0,4.3,4.4,4.6,4.7,4.7
2001,1,512,4.0,4.3,4.4,4.5,4.5,4.5
2001,1,516,4.0,4.2,4.3,4.2,4.1,4.0
2001,2,20,4.2,4.4,4.5,4.5,4.5,4.5
2001,2,40,4.2,4.5,4.7,4.8,4.9,4.9
2001,2,65,4.2,4.5,4.7,4.8,4.8,4.7
2001,2,84,4.2,4.6,4.8,4.9,4.9,4.9
2001,2,94,4.2,4.7,4.9,5.1,5.4,5.6
2001,2,407,4.2,4.3,4.5,4.7,5.0,5.1
2001,2,411,4.2,4.3,4.4,4.4,4.5,4.6
2001,2,421,4.2,4.5,4.6,4.5,4.3,4.0
2001,2,423,4.2,4.3,4.4,4.5,4.5,4.5
2001,2,428,4.2,4.4,4.6,4.7,4.8,4.8
2001,2,429,4.2,4.7,5.2,5.4,5.4,5.5
2001,2,431,4.2,4.6,4.9,5.2,5.4,5.6
2001,2,433,4.2,4.6,4.7,4.7,4.7,4.7
2001,2,446,4.2,4.5,4.7,4.8,5.0,5.0
2001,2,456,4.2,4.6,4.8,4.9,5.0,5.0
2001,2,463,4.2,4.6,4.8,4.9,4.8,4.6
2001,2,465,4.2,4.5,4.8,4.8,4.6,4.6
2001,2,472,4.2,4.5,4.6,4.5,4.4,4.3
2001,2,484,4.2,4.4,4.4,4.3,4.3,4.2
2001,2,485,4.2,4.8,5.5,5.5,5.5,5.2
2001,2,497,4.2,4.5,4.6,4.8,4.8,4.9
2001,2,498,4.2,4.5,4.7,4.8,4.8,4.7
2001,2,499,4.2,4.4,4.5,4.7,5.0,5.2
2001,2,500,4.2,4.3,4.4,4.5,4.7,4.7
2001,2,502,4.2,4.3,4.7,4.9,5.0,4.8
2001,2,504,4.2,4.5,4.8,5.0,5.0,5.1
2001,2,506,4.2,4.6,4.9,5.0,5.1,5.2
2001,2,507,4.2,4.6,4.6,4.4,4.3,4.1
2001,2,508,4.2,4.5,4.5,4.6,4.6,4.7
2001,2,510,4.2,4.4,4.6,4.6,4.8,5.0
2001,2,512,4.2,4.4,4.5,4.6,4.6,4.7
2001,2,516,4.2,4.4,4.5,4.6,4.6,4.5
2001,2,518,4.2,4.6,4.9,5.1,5.0,5.0
2001,3,20,4.5,4.5,4.5,4.5,4.5,4.5
2001,3,40,4.5,4.8,5.0,5.1,5.2,5.3
2001,3,65,4.5,4.7,4.9,4.9,4.9,4.8
2001,3,84,4.5,4.6,4.8,4.8,4.8,4.8
2001,3,99,4.5,4.7,4.8,4.8,4.8,4.7
2001,3,407,4.5,4.7,4.9,5.0,5.0,5.0
2001,3,411,4.5,4.6,4.7,4.8,4.8,4.7
2001,3,420,4.5,4.6,4.8,5.0,4.9,5.1
2001,3,421,4.5,4.6,4.5,4.3,4.2,4.1
2001,3,426,4.5,4.6,4.8,5.2,5.7,5.7
2001,3,428,4.5,4.7,4.9,5.0,5.1,5.1
2001,3,429,4.5,4.7,4.9,4.9,5.0,5.0
2001,3,431,4.5,4.7,5.0,5.4,5.6,5.8
2001,3,433,4.5,4.6,4.7,4.7,4.7,4.7
2001,3,439,4.5,4.6,4.9,5.0,5.0,4.9
2001,3,456,4.5,4.6,4.8,4.9,5.0,5.1
2001,3,463,4.5,4.6,4.8,4.7,4.5,4.5
2001,3,465,4.5,4.7,4.8,4.6,4.6,4.5
2001,3,483,4.5,4.8,5.0,5.2,5.1,5.0
2001,3,484,4.5,4.4,4.4,4.3,4.3,4.2
2001,3,485,4.5,4.5,4.8,4.8,5.0,5.2
2001,3,488,4.5,4.7,4.9,5.0,4.9,4.7
2001,3,498,4.5,4.6,5.0,5.1,5.0,4.9
2001,3,499,4.5,4.6,4.9,5.0,5.1,5.2
2001,3,500,4.5,4.6,4.7,4.8,4.8,4.7
2001,3,502,4.5,4.7,5.0,5.0,4.9,4.8
2001,3,504,4.5,4.7,4.9,5.1,5.1,5.2
2001,3,507,4.5,4.7,5.0,4.7,4.5,4.4
2001,3,508,4.5,4.8,4.9,5.0,4.9,5.0
2001,3,510,4.5,4.9,5.2,5.5,5.6,5.5
2001,3,512,4.5,4.7,4.9,4.9,4.9,4.9
2001,3,516,4.5,4.7,4.9,5.1,5.0,4.9
2001,3,518,4.5,4.8,5.0,5.0,4.9,4.9
2001,4,20,4.8,5.2,5.2,5.2,5.2,5.1
2001,4,40,4.8,5.6,5.8,5.8,5.8,5.5
2001,4,65,4.8,5.5,5.9,5.9,5.7,5.5
2001,4,84,4.8,5.7,6.0,6.1,6.2,6.3
2001,4,407,4.8,5.4,5.8,6.0,6.0,5.8
2001,4,411,4.8,5.6,5.8,5.8,5.7,5.6
2001,4,420,4.8,5.5,5.9,6.1,6.1,6.0
2001,4,423,4.8,5.0,5.1,5.2,5.2,5.2
2001,4,426,4.8,5.3,5.7,5.7,5.6,5.5
2001,4,428,4.8,5.5,5.8,6.1,6.3,6.2
2001,4,429,4.8,5.7,6.0,6.3,6.3,6.2
2001,4,433,4.8,5.6,5.8,5.9,5.9,5.9
2001,4,446,4.8,5.5,5.7,5.9,6.0,5.9
2001,4,456,4.8,5.6,6.2,6.6,6.8,6.8
2001,4,463,4.8,5.7,6.3,6.5,6.4,6.3
2001,4,472,4.8,5.5,5.8,6.0,6.1,5.9
2001,4,485,4.8,5.7,6.3,6.2,6.0,5.5
2001,4,488,4.8,5.6,5.9,6.0,5.9,5.8
2001,4,497,4.8,5.6,5.9,5.9,,
2001,4,498,4.8,5.7,6.5,6.4,6.3,6.0
2001,4,499,4.8,5.5,6.0,6.1,6.2,6.4
2001,4,504,4.8,5.0,5.4,5.7,5.8,5.9
2001,4,506,4.8,5.7,6.0,6.3,6.4,6.2
2001,4,507,4.8,5.6,5.8,5.7,5.6,5.5
2001,4,508,4.8,5.7,6.4,6.4,6.1,5.7
2001,4,512,4.8,5.8,6.0,5.8,5.6,5.4
2001,4,516,4.8,5.6,5.8,6.2,6.4,6.2
2001,4,518,4.8,5.7,6.3,6.5,6.5,6.2
2001,4,519,4.8,5.7,5.8,6.1,6.1,6.1
2002,1,20,5.6,5.7,5.7,5.6,5.5,5.5
2002,1,40,5.6,6.0,6.2,6.1,6.0,5.9
2002,1,65,5.6,6.0,6.0,6.1,6.0,5.9
2002,1,84,5.6,5.9,6.0,6.0,5.9,
2002,1,99,5.6,5.7,5.8,5.6,5.5,5.3
2002,1,407,5.6,5.9,6.1,6.0,5.9,5.8
2002,1,411,5.6,5.8,5.8,5.7,5.7,5.6
2002,1,421,5.6,5.8,5.7,5.4,4.8,4.5
2002,1,423,5.6,5.6,5.6,5.5,5.5,5.5
2002,1,426,5.6,5.7,5.9,6.1,6.0,6.0
2002,1,428,5.6,5.8,6.1,6.3,6.2,6.1
2002,1,429,5.6,5.8,6.1,6.1,6.0,5.9
2002,1,431,5.6,5.9,6.1,6.0,5.9,5.7
2002,1,433,5.6,5.8,6.0,6.1,6.0,5.8
2002,1,439,5.6,5.7,6.1,6.1,6.2,6.1
2002,1,446,5.6,5.9,6.1,6.0,5.8,5.6
2002,1,463,5.6,5.9,6.3,6.3,6.1,5.9
2002,1,465,5.6,5.7,5.9,6.1,5.5,5.4
2002,1,483,5.6,5.8,5.8,5.6,5.5,5.3
2002,1,484,5.6,5.8,5.7,5.5,5.3,5.2
2002,1,485,5.6,5.7,6.0,6.0,5.7,5.5
2002,1,498,5.6,6.3,6.5,6.4,6.2,6.0
2002,1,499,5.6,5.9,6.1,6.4,6.3,6.4
2002,1,500,5.6,6.0,6.1,6.0,6.0,6.0
2002,1,502,5.6,5.7,6.0,6.2,6.2,6.1
2002,1,507,5.6,5.7,5.9,5.7,5.6,5.5
2002,1,508,5.6,5.9,5.9,5.8,5.5,5.3
2002,1,510,5.6,5.7,5.7,5.7,5.7,5.4
2002,1,512,5.6,5.6,5.5,5.1,5.0,5.0
2002,1,516,5.6,5.8,6.2,6.4,6.5,6.3
2002,1,517,,,,,,
2002,1,518,5.6,5.9,6.2,6.3,6.1,5.9
2002,1,519,5.6,5.7,5.8,5.8,5.7,5.6
2002,1,520,5.6,5.9,6.2,5.9,5.6,5.5
2002,1,521,5.6,6.1,6.3,6.2,6.1,6.1
2002,2,20,5.6,5.7,5.7,5.6,5.5,5.5
2002,2,40,5.6,5.9,6.0,6.0,6.0,6.0
2002,2,65,5.6,6.0,6.1,6.0,6.0,5.9
2002,2,84,5.6,5.9,5.8,5.7,,
2002,2,99,5.6,5.9,5.8,5.7,5.6,5.5
2002,2,405,5.6,5.8,5.5,5.4,5.3,5.2
2002,2,407,5.6,5.6,5.4,5.3,5.3,5.2
2002,2,420,5.6,5.8,5.8,5.7,5.6,5.6
2002,2,421,5.6,6.1,6.0,5.7,5.4,5.1
2002,2,423,5.6,5.8,5.9,5.9,5.9,5.9
2002,2,426,5.6,5.8,6.0,6.0,5.9,5.7
2002,2,428,5.6,5.9,6.0,5.9,5.8,5.7
2002,2,429,5.6,6.0,5.9,5.6,5.6,5.5
2002,2,431,5.6,5.6,5.9,5.8,5.6,5.4
2002,2,433,5.6,5.9,5.9,5.9,5.8,5.6
2002,2,439,5.6,6.1,6.1,5.9,5.8,5.6
2002,2,446,5.6,6.0,5.9,5.6,5.4,5.4
2002,2,456,5.6,5.7,5.8,6.0,6.0,5.9
2002,2,463,5.6,6.1,6.1,6.0,5.8,5.6
2002,2,465,5.6,5.8,5.9,5.5,5.4,5.0
2002,2,472,5.6,6.1,6.2,6.1,6.0,5.9
2002,2,483,5.6,5.8,5.6,5.5,5.3,5.2
2002,2,484,5.6,5.9,5.9,5.8,5.8,5.7
2002,2,485,5.6,6.0,6.2,6.2,6.2,6.0
2002,2,497,,,,,,
2002,2,500,5.6,5.8,5.7,5.6,5.4,5.1
2002,2,502,5.6,6.0,5.9,5.8,5.7,5.6
2002,2,504,5.6,5.7,5.7,5.6,5.5,5.5
2002,2,507,5.6,5.8,5.5,5.4,5.2,5.1
2002,2,508,5.6,5.6,5.4,5.2,5.0,4.8
2002,2,510,5.6,5.5,5.3,5.4,5.2,5.0
2002,2,512,5.6,6.1,5.6,5.2,5.0,4.8
2002,2,516,5.6,5.8,5.9,6.0,5.9,5.8
2002,2,518,5.6,6.05,5.95,5.9,5.66,5.56
2002,2,519,5.6,6.1,6.1,6.0,5.9,5.8
2002,2,520,5.6,6.1,5.9,5.7,5.5,5.4
2002,2,521,5.6,6.0,6.0,5.9,5.9,5.8
2002,3,20,5.9,5.9,5.8,5.8,5.8,5.8
2002,3,40,5.9,6.1,6.1,6.1,6.0,5.8
2002,3,84,5.9,5.9,6.0,6.0,6.0,6.0
2002,3,99,5.9,6.0,6.0,5.8,5.7,5.6
2002,3,405,5.9,5.8,5.6,5.4,5.3,5.2
2002,3,407,5.9,5.9,5.9,5.8,5.7,5.6
2002,3,411,5.9,6.0,6.0,5.8,5.6,5.5
2002,3,420,5.9,5.9,5.8,5.7,5.6,5.5
2002,3,421,5.9,5.8,5.5,5.2,4.9,4.6
2002,3,426,5.9,5.9,6.0,6.0,5.9,5.9
2002,3,428,5.9,6.1,6.3,6.3,6.2,6.1
2002,3,429,5.9,5.9,5.9,5.9,5.8,5.7
2002,3,433,5.9,6.0,5.9,5.8,5.6,5.4
2002,3,439,5.9,5.8,5.7,5.5,5.4,5.2
2002,3,446,5.9,6.1,6.2,6.0,5.9,5.8
2002,3,448,5.9,5.9,6.0,5.9,5.7,5.5
2002,3,456,5.9,6.0,6.2,6.4,6.4,6.3
2002,3,463,5.9,6.0,6.3,6.2,6.1,5.9
2002,3,465,5.9,5.9,5.9,5.6,5.2,5.0
2002,3,483,5.9,6.0,6.2,6.2,6.0,5.8
2002,3,484,5.9,6.0,6.1,5.8,5.7,5.6
2002,3,497,5.9,6.0,5.9,5.8,5.6,
2002,3,498,5.9,6.0,5.9,5.8,5.7,5.6
2002,3,500,5.9,6.0,6.0,5.8,5.6,5.5
2002,3,502,5.9,6.0,6.1,6.0,5.8,5.7
2002,3,504,5.9,6.2,6.0,6.1,6.0,5.9
2002,3,507,5.9,5.8,5.7,5.6,5.5,5.4
2002,3,508,5.9,6.0,5.9,5.7,5.5,5.5
2002,3,510,5.9,5.9,5.9,5.8,5.5,5.4
2002,3,512,5.9,5.9,5.8,5.7,5.6,5.5
2002,3,516,5.9,5.9,6.0,5.9,5.8,5.7
2002,3,518,5.9,6.0,6.2,6.1,6.1,6.0
2002,3,519,5.9,6.0,6.0,5.9,5.8,5.7
2002,3,520,5.9,5.9,5.9,5.7,5.5,5.4
2002,3,521,5.9,6.1,6.1,6.0,6.0,6.0
2002,4,20,5.7,5.7,5.7,5.6,5.6,5.6
2002,4,40,5.7,5.8,5.7,5.6,5.6,5.5
2002,4,65,5.7,6.0,6.1,5.9,5.7,5.5
2002,4,84,5.7,5.8,5.9,5.9,5.9,5.8
2002,4,99,5.7,5.8,5.8,5.7,5.6,5.6
2002,4,405,5.7,5.8,5.8,5.7,5.5,5.3
2002,4,407,5.7,5.7,5.6,5.6,5.5,5.4
2002,4,421,5.7,5.7,5.5,5.1,4.7,4.3
2002,4,423,5.7,5.6,5.5,5.5,5.4,5.4
2002,4,426,5.7,5.8,6.0,6.0,5.9,5.7
2002,4,428,5.7,6.0,6.2,6.3,6.2,6.2
2002,4,429,5.7,5.9,6.1,6.1,5.9,5.8
2002,4,431,5.7,5.9,6.0,5.9,5.8,5.7
2002,4,433,5.7,5.8,5.9,5.8,5.6,5.4
2002,4,439,5.7,5.7,5.5,5.4,5.2,5.0
2002,4,446,5.7,5.9,6.0,5.9,5.8,5.6
2002,4,448,5.7,5.8,6.0,5.8,5.6,5.4
2002,4,463,5.7,5.8,5.9,5.7,5.7,5.6
2002,4,465,5.7,5.8,6.0,6.0,5.6,5.3
2002,4,472,5.7,5.8,5.7,5.6,5.5,5.4
2002,4,485,5.7,5.8,6.0,6.0,6.0,6.0
2002,4,497,5.7,5.8,5.9,5.7,5.6,5.6
2002,4,498,5.7,5.8,6.2,6.0,5.8,5.7
2002,4,500,5.7,5.9,6.0,5.8,5.7,5.6
2002,4,504,5.7,5.9,6.2,6.1,6.0,5.8
2002,4,506,5.7,5.9,6.0,6.2,6.0,5.7
2002,4,507,5.7,5.8,5.9,5.7,5.5,5.5
2002,4,508,5.7,5.9,6.1,6.1,6.0,5.8
2002,4,510,5.7,5.7,5.4,5.3,5.2,5.0
2002,4,512,5.7,5.8,6.0,5.8,5.5,5.3
2002,4,516,5.7,5.8,5.7,5.6,5.6,5.5
2002,4,518,,,,,,
2002,4,519,5.7,5.9,5.9,6.1,5.9,5.5
2002,4,520,5.7,5.8,5.9,5.6,5.4,5.4
2002,4,521,5.7,6.0,6.2,6.2,6.2,6.1
2003,1,20,5.9,5.7,5.7,5.7,5.6,5.6
2003,1,40,5.9,6.0,5.9,5.9,5.8,5.7
2003,1,65,5.9,6.2,6.1,6.0,5.9,6.0
2003,1,99,5.9,5.9,5.8,5.8,5.7,5.6
2003,1,405,5.9,5.9,5.8,5.6,5.4,5.3
2003,1,407,5.9,5.7,5.8,5.7,5.5,5.5
2003,1,411,5.9,6.2,6.3,6.1,5.8,5.6
2003,1,420,5.9,5.8,5.8,5.7,5.5,5.6
2003,1,421,5.9,5.8,5.6,5.3,4.9,4.5
2003,1,426,5.9,6.2,6.3,6.3,6.0,5.8
2003,1,428,5.9,6.1,6.2,6.2,6.2,6.0
2003,1,429,5.9,5.9,5.9,5.8,5.7,5.6
2003,1,431,5.9,5.9,6.0,5.9,5.8,5.7
2003,1,433,5.9,6.0,6.0,5.8,5.6,5.4
2003,1,439,5.9,5.8,5.8,5.7,5.6,5.4
2003,1,446,5.9,6.0,5.9,5.8,5.6,5.5
2003,1,456,5.9,5.9,6.2,6.4,6.3,6.3
2003,1,463,5.9,6.2,6.2,6.1,5.9,5.8
2003,1,465,5.9,6.0,6.2,6.0,5.8,5.5
2003,1,483,5.9,6.1,6.2,6.2,6.1,6.0
2003,1,484,5.9,6.0,6.1,6.1,6.0,5.9
2003,1,485,5.9,5.8,6.2,6.0,6.0,6.0
2003,1,497,5.9,5.8,5.7,5.6,5.5,5.4
2003,1,498,5.9,6.1,6.3,6.4,6.3,6.2
2003,1,500,5.9,6.1,6.0,5.8,5.7,5.6
2003,1,502,5.9,5.9,6.0,6.0,5.9,5.8
2003,1,504,5.9,5.8,5.7,5.5,5.4,5.4
2003,1,506,5.9,6.1,6.3,6.2,5.7,5.5
2003,1,507,5.9,5.8,5.7,5.7,5.5,5.5
2003,1,510,5.9,5.8,5.7,5.5,5.4,5.4
2003,1,512,5.9,5.9,6.0,6.2,6.2,6.0
2003,1,516,5.9,6.0,6.0,5.9,5.8,5.7
2003,1,519,5.9,6.0,6.1,5.9,5.7,5.6
2003,1,520,5.9,5.8,5.8,5.6,5.5,5.5
2003,1,521,5.9,6.2,6.4,6.4,6.2,6.1
2003,1,523,5.9,6.2,6.3,6.0,5.8,5.5
2003,1,524,5.9,6.0,6.0,5.8,5.7,5.4
2003,2,20,5.8,5.8,5.7,5.7,5.6,5.6
2003,2,40,5.8,6.0,5.8,5.8,5.8,5.9
2003,2,65,5.8,6.0,6.1,6.0,5.9,5.8
2003,2,84,5.8,6.0,6.2,6.1,6.1,6.0
2003,2,99,5.8,6.0,5.9,5.8,5.6,5.4
2003,2,407,5.8,6.0,5.9,5.7,5.7,5.7
2003,2,420,5.8,5.9,5.8,5.6,5.7,5.7
2003,2,421,5.8,6.0,5.9,5.7,5.4,5.1
